"x","y","sample number","angle","30:23:03:87:17:98#WIFI-RTT","30:23:03:87:17:99#WIFI-RTT","30:23:03:87:17:9a#WIFI-RTT","58:cb:52:d7:b5:5d#WIFI-RTT","58:cb:52:d7:b5:31#WIFI-RTT","30:23:03:87:19:6e#WIFI-RTT","30:23:03:87:19:6d#WIFI-RTT","58:cb:52:d7:b4:d9#WIFI-RTT","30:23:03:87:19:6c#WIFI-RTT","58:cb:52:d7:bb:61#WIFI-RTT","30:23:03:87:17:80#WIFI-RTT","58:cb:52:d7:ad:ac#WIFI-RTT","30:23:03:87:17:81#WIFI-RTT","30:23:03:87:17:82#WIFI-RTT"
"2.0","4.8","151","1.0","29.023","13.548","12.323","2.342","3.436","5.092","5.666","13.601","24.682","11.761","18.354","-100.0","2.11","2.875","-100.0"
"2.0","4.8","152","1.0","28.819","13.588","12.147","2.339","3.52","5.15","5.385","13.561","24.294","11.679","17.882","-100.0","2.11","2.919","-100.0"
"2.0","4.8","153","1.0","28.519","13.545","12.191","2.27","3.629","5.229","5.679","13.629","-100.0","11.645","-100.0","-100.0","2.066","2.685","-100.0"
"2.0","4.8","154","1.0","28.832","13.463","12.352","2.304","3.551","5.053","5.513","13.548","24.335","11.676","18.507","-100.0","2.141","2.743","-100.0"
"2.0","4.8","155","1.0","28.676","13.254","12.25","2.226","3.514","5.072","5.201","13.717","24.438","11.639","18.588","-100.0","2.076","3.168","-100.0"
"2.0","4.8","156","1.0","28.657","13.348","12.177","2.351","3.551","4.994","5.485","13.558","24.607","11.642","18.519","-100.0","2.035","2.509","-100.0"
"2.0","4.8","157","1.0","-100.0","13.36","12.338","2.308","3.358","5.326","5.163","13.589","-100.0","11.68","-100.0","-100.0","1.957","2.553","-100.0"
"2.0","4.8","158","1.0","28.507","13.276","12.309","2.351","3.283","4.955","5.426","13.551","24.294","11.676","18.357","-100.0","2.001","2.787","-100.0"
"2.0","4.8","159","1.0","28.901","13.282","12.089","2.261","3.358","4.955","5.269","13.551","24.919","11.764","18.588","-100.0","2.069","2.538","-100.0"
"2.0","4.8","160","1.0","28.423","13.157","12.47","2.342","3.276","5.092","5.16","13.592","24.326","11.567","18.195","-100.0","2.032","2.479","-100.0"
"2.0","4.8","161","1.0","28.982","13.294","12.455","2.145","3.358","5.111","5.351","13.601","24.213","11.676","18.657","-100.0","2.107","2.816","-100.0"
"2.0","4.8","162","1.0","28.423","13.398","12.25","2.267","3.626","5.131","5.232","13.598","24.804","11.764","18.195","-100.0","2.007","2.641","-100.0"
"2.0","4.8","163","1.0","28.657","13.482","12.382","2.392","3.633","4.857","5.326","13.751","22.419","11.717","18.357","-100.0","2.007","2.611","-100.0"
"2.0","4.8","164","1.0","28.779","13.482","12.221","2.314","3.479","5.033","5.126","13.67","-100.0","11.676","-100.0","-100.0","1.957","2.611","-100.0"
"2.0","4.8","165","1.0","28.666","13.404","12.162","2.182","3.317","4.935","5.669","13.714","23.832","11.645","17.895","-100.0","2.076","2.597","-100.0"
"2.0","4.8","166","1.0","27.882","13.36","11.913","2.158","3.433","5.033","5.716","13.711","23.51","11.683","18.207","-100.0","1.963","2.611","-100.0"
"2.0","4.8","167","1.0","28.207","13.213","12.265","2.192","3.629","4.935","5.229","13.714","24.213","11.604","18.045","-100.0","1.96","2.538","-100.0"
"2.0","4.8","168","1.0","-100.0","13.251","12.133","2.223","3.561","5.131","5.707","13.601","21.945","11.605","18.357","-100.0","2.082","2.479","-100.0"
"2.0","4.8","169","1.0","28.788","13.363","12.338","2.186","3.551","5.014","5.51","13.601","22.882","11.636","18.045","-100.0","2.032","2.64","-100.0"
"2.0","4.8","170","1.0","28.554","13.407","12.133","2.298","3.401","4.916","5.507","13.598","-100.0","11.798","-100.0","-100.0","2.079","2.64","-100.0"
"2.0","4.8","171","1.0","28.357","13.482","12.206","2.261","3.276","5.101","5.701","13.633","22.582","11.676","18.507","-100.0","1.991","2.626","-100.0"
"2.0","4.8","172","1.0","28.901","13.316","12.308","2.308","3.439","5.15","5.676","13.601","22.348","11.836","18.357","-100.0","2.044","2.743","-100.0"
"2.0","4.8","173","1.0","28.666","13.395","12.47","2.345","3.367","5.072","5.713","13.517","22.569","11.642","18.507","-100.0","2.032","2.67","-100.0"
"2.0","4.8","174","1.0","28.545","13.701","12.352","2.233","3.361","5.033","5.426","13.601","22.882","11.676","17.732","-100.0","1.91","2.86","-100.0"
"2.0","4.8","175","1.0","28.657","13.288","12.22","2.295","3.436","5.092","5.748","13.554","24.132","11.686","17.882","-100.0","2.223","2.89","-100.0"
"2.0","4.8","176","1.0","28.507","13.354","12.411","2.336","3.442","5.15","5.351","13.558","22.338","11.564","18.507","-100.0","2.188","2.611","-100.0"
"2.0","4.8","177","1.0","-100.0","13.448","12.309","2.295","3.548","5.053","5.351","13.507","-100.0","11.751","-100.0","-100.0","1.963","2.802","-100.0"
"2.0","4.8","178","1.0","28.507","13.088","12.074","2.342","3.47","5.072","5.394","13.676","24.916","11.673","18.507","-100.0","2.001","2.494","-100.0"
"2.0","4.8","179","1.0","28.032","13.391","12.323","2.142","3.558","5.092","5.201","13.601","24.326","11.717","18.669","-100.0","2.073","2.772","-100.0"
"2.0","4.8","180","1.0","28.044","13.148","12.382","2.298","3.273","4.994","5.157","13.598","24.132","11.761","18.669","-100.0","1.991","2.86","-100.0"
"2.0","4.8","181","1.0","-100.0","13.329","12.118","2.383","3.561","5.014","5.244","13.751","23.67","11.636","18.357","-100.0","2.044","2.743","-100.0"
"2.0","4.8","182","1.0","28.545","13.366","12.309","2.273","3.551","4.916","5.269","13.711","24.907","11.686","18.195","-100.0","2.107","2.948","-100.0"
"2.0","4.8","183","1.0","28.91","13.444","12.382","2.27","3.551","4.838","5.438","13.598","24.326","11.601","18.466","-100.0","2.113","2.597","-100.0"
"2.0","4.8","184","1.0","-100.0","13.254","12.367","2.342","3.442","5.014","5.207","13.626","24.294","11.836","-100.0","-100.0","2.004","2.611","-100.0"
"2.0","4.8","185","1.0","28.194","13.248","12.338","2.145","3.52","4.975","5.276","13.751","24.438","11.679","18.357","-100.0","2.104","2.743","-100.0"
"2.0","4.8","186","1.0","28.669","13.166","12.221","2.304","3.589","5.111","5.541","13.629","24.57","11.636","18.195","-100.0","1.998","2.567","-100.0"
"2.0","4.8","187","1.0","28.832","13.254","12.426","2.342","3.523","5.072","5.407","13.561","22.095","11.554","-100.0","-100.0","2.063","2.714","-100.0"
"2.0","4.8","188","1.0","28.507","13.504","12.191","2.229","3.508","4.935","5.435","13.626","23.032","11.723","18.195","-100.0","2.063","2.684","-100.0"
"2.0","4.8","189","1.0","28.423","13.198","12.426","2.298","3.436","5.092","5.591","13.551","23.163","11.748","18.466","-100.0","1.998","2.934","-100.0"
"2.0","4.8","190","1.0","28.657","13.357","12.279","2.429","3.595","5.014","5.494","13.679","23.276","11.714","-100.0","-100.0","2.113","2.86","-100.0"
"2.0","4.8","191","1.0","28.779","13.744","12.411","2.392","3.479","4.975","5.398","13.601","22.095","11.676","17.732","-100.0","2.082","2.684","-100.0"
"2.0","4.8","192","1.0","28.669","13.682","12.103","2.342","3.523","4.877","5.269","13.683","23.52","11.764","18.045","-100.0","2.185","2.767","-100.0"
"2.0","4.8","193","1.0","28.666","13.404","12.323","2.467","3.517","4.955","5.326","13.558","22.257","11.601","18.507","-100.0","2.11","2.846","-100.0"
"2.0","4.8","194","1.0","-100.0","13.207","12.367","2.233","3.551","4.994","5.163","13.633","23.507","11.604","18.12","-100.0","2.104","2.611","-100.0"
"2.0","4.8","195","1.0","28.423","13.163","12.177","2.264","3.629","5.014","5.316","13.601","23.154","11.758","17.882","-100.0","2.004","2.699","-100.0"
"2.0","4.8","196","1.0","28.657","13.173","12.103","2.417","3.561","4.935","5.344","13.601","23.194","11.717","18.12","-100.0","2.141","2.582","-100.0"
"2.0","4.8","197","1.0","-100.0","13.438","12.103","2.383","3.476","4.955","5.285","13.439","-100.0","11.608","17.582","-100.0","2.254","2.67","-100.0"
"2.0","4.8","198","1.0","28.891","13.448","12.089","2.073","3.551","4.974","5.194","13.626","28.207","11.601","18.045","-100.0","2.076","2.597","-100.0"
"2.0","4.8","199","1.0","28.507","13.323","11.913","2.308","3.436","5.131","5.426","13.683","25.263","11.764","18.657","-100.0","2.079","2.67","-100.0"
"2.0","0.0","200","0.0","33.476","17.522","15.502","-0.504","4.72","8.529","9.154","17.664","25.707","16.417","20.932","-100.0","7.352","6.498","-100.0"
"2.0","0.0","201","0.0","32.257","16.991","16.996","-0.348","4.183","8.602","8.669","17.976","25.62","16.614","19.757","-100.0","7.469","6.752","-100.0"
"2.0","0.0","202","0.0","32.257","18.954","15.326","-0.11","3.533","8.734","8.913","18.248","25.232","16.854","18.669","-100.0","7.041","7.225","-100.0"
"2.0","0.0","203","0.0","-100.0","16.766","14.838","-0.123","3.421","8.705","9.026","17.664","-100.0","16.651","19.77","-100.0","6.913","7.401","-100.0"
"2.0","0.0","204","0.0","32.419","16.916","15.111","-0.191","3.39","8.646","8.829","18.086","26.088","16.692","20.232","-100.0","7.273","7.372","-100.0"
"2.0","0.0","205","0.0","31.713","16.879","15.443","-0.001","3.456","8.661","8.957","18.292","25.845","16.798","19.444","-100.0","7.257","7.357","-100.0"
"2.0","0.0","206","0.0","32.419","16.766","15.072","0.042","3.558","8.383","8.869","18.367","26.088","17.014","19.526","-100.0","7.308","7.396","-100.0"
"2.0","0.0","207","0.0","-100.0","16.719","14.877","-0.035","3.439","8.69","8.757","18.489","-100.0","17.111","-100.0","-100.0","7.385","7.489","-100.0"
"2.0","0.0","208","0.0","-100.0","16.876","15.385","0.117","3.358","8.559","8.991","18.489","25.741","16.779","20.454","-100.0","7.198","7.518","-100.0"
"2.0","0.0","209","0.0","32.257","16.876","14.857","0.001","3.629","8.397","8.991","18.411","26.169","16.77","19.291","-100.0","7.357","7.396","-100.0"
"2.0","0.0","210","0.0","32.257","16.96","14.74","-0.073","3.558","8.412","8.879","18.089","25.695","16.798","18.669","-100.0","7.348","7.357","-100.0"
"2.0","0.0","211","0.0","-100.0","16.907","14.721","0.036","3.538","8.471","8.866","18.092","-100.0","16.801","-100.0","-100.0","7.357","7.377","-100.0"
"2.0","0.0","212","0.0","32.569","16.954","14.896","0.036","3.618","8.471","8.876","18.301","25.62","16.729","18.982","-100.0","7.235","7.284","-100.0"
"2.0","0.0","213","0.0","31.944","16.888","14.916","-0.001","3.557","8.602","8.904","18.083","25.695","16.679","18.507","-100.0","7.154","7.225","-100.0"
"2.0","0.0","214","0.0","-100.0","16.916","14.916","0.073","3.597","8.705","8.985","18.489","-100.0","16.739","18.982","-100.0","6.997","7.489","-100.0"
"2.0","0.0","215","0.0","32.182","16.804","14.818","0.073","3.636","8.471","8.947","18.367","26.169","16.764","19.282","-100.0","6.885","7.387","-100.0"
"2.0","0.0","216","0.0","32.651","16.791","14.857","-0.035","3.479","8.602","8.948","18.333","26.435","16.779","19.757","-100.0","7.123","7.357","-100.0"
"2.0","0.0","217","0.0","-100.0","16.954","14.896","0.083","3.503","8.544","8.913","18.37","-100.0","16.651","-100.0","-100.0","6.919","7.255","-100.0"
"2.0","0.0","218","0.0","32.407","16.957","14.877","-0.073","3.533","8.573","8.913","18.226","25.857","16.72","18.588","-100.0","6.994","7.357","-100.0"
"2.0","0.0","219","0.0","32.882","16.954","14.584","-0.001","3.627","8.309","9.076","18.126","26.019","16.861","18.669","-100.0","6.957","7.255","-100.0"
"2.0","0.0","220","0.0","32.107","16.873","14.838","-0.035","3.711","8.588","8.938","18.051","25.707","16.905","18.345","-100.0","7.066","7.255","-100.0"
"2.0","0.0","221","0.0","32.257","16.916","14.916","-0.123","3.622","8.353","8.985","18.17","25.857","16.698","19.607","-100.0","6.957","7.318","-100.0"
"2.0","0.0","222","0.0","32.094","16.841","14.974","0.042","3.36","8.456","8.988","18.089","25.545","16.951","18.832","-100.0","7.182","7.343","-100.0"
"2.0","0.0","223","0.0","32.419","16.988","14.916","0.073","3.505","8.324","8.948","18.048","26.319","16.798","19.144","-100.0","7.004","7.357","-100.0"
"2.0","0.0","224","0.0","31.794","16.926","14.916","0.151","3.515","8.529","8.907","18.051","25.545","16.936","18.669","-100.0","7.035","7.431","-100.0"
"2.0","0.0","225","0.0","32.094","16.882","14.857","-0.082","3.508","8.544","8.948","18.439","25.695","16.905","18.982","-100.0","6.963","7.24","-100.0"
"2.0","0.0","226","0.0","31.944","16.804","14.818","0.076","3.451","8.339","8.957","18.289","25.732","16.867","18.969","-100.0","6.96","7.372","-100.0"
"2.0","0.0","227","0.0","-100.0","16.919","14.74","-100.0","3.393","8.383","9.019","18.439","-100.0","16.839","-100.0","-100.0","7.023","7.299","-100.0"
"2.0","0.0","228","0.0","32.257","16.794","14.779","0.036","3.479","8.529","8.876","18.226","26.019","16.764","19.757","-100.0","6.882","7.369","-100.0"
"2.0","0.0","229","0.0","32.419","16.882","14.857","0.004","3.515","8.427","8.948","18.33","26.319","16.642","18.819","-100.0","6.963","7.372","-100.0"
"2.0","0.0","230","0.0","-100.0","17.032","14.877","0.073","3.515","8.471","8.91","18.008","25.498","16.905","20.857","-100.0","6.963","7.221","-100.0"
"2.0","0.0","231","0.0","32.304","16.957","14.975","0.123","3.529","8.309","8.91","18.32","25.857","16.689","19.057","-100.0","6.882","7.338","-100.0"
"2.0","0.0","232","0.0","32.107","16.885","14.818","0.148","3.561","8.558","8.869","18.042","26.169","16.801","19.757","-100.0","6.985","7.387","-100.0"
"2.0","0.0","233","0.0","32.876","17.073","14.721","-0.123","3.477","8.559","8.938","18.117","25.382","16.83","18.832","-100.0","6.998","7.221","-100.0"
"2.0","0.0","234","0.0","-100.0","16.966","14.779","0.154","3.561","8.602","8.941","18.133","26.319","16.689","18.669","-100.0","7.035","7.318","-100.0"
"2.0","0.0","235","0.0","31.794","16.879","14.838","0.039","3.564","8.661","8.879","18.092","25.695","16.905","18.832","-100.0","6.963","7.313","-100.0"
"2.0","0.0","236","0.0","32.569","16.991","14.76","-0.045","3.444","8.471","9.022","18.226","26.088","16.758","-100.0","-100.0","6.985","7.221","-100.0"
"2.0","0.0","237","0.0","-100.0","17.007","14.682","-0.032","3.472","8.529","8.879","18.17","-100.0","16.726","19.179","-100.0","7.035","7.372","-100.0"
"2.0","0.0","238","0.0","32.569","16.951","14.74","-0.001","3.515","8.676","8.869","18.051","25.532","16.808","19.648","-100.0","6.919","7.357","-100.0"
"2.0","0.0","239","0.0","32.732","17.032","14.76","-0.073","3.442","8.397","8.869","18.37","25.707","16.651","19.526","-100.0","6.838","7.328","-100.0"
"2.0","0.0","240","0.0","-100.0","16.916","14.877","0.036","3.526","8.573","8.913","18.211","-100.0","16.798","-100.0","-100.0","7.076","7.387","-100.0"
"2.0","0.0","241","0.0","31.957","17.004","14.721","-0.12","3.508","8.632","8.907","18.133","25.857","16.833","19.594","-100.0","7.107","7.416","-100.0"
"2.0","0.0","242","0.0","32.419","17.029","14.662","-0.073","3.479","8.602","8.832","18.389","26.319","16.936","18.969","-100.0","6.922","7.255","-100.0"
"2.0","0.0","243","0.0","32.257","17.041","14.838","-0.041","3.618","8.47","8.913","18.079","-100.0","16.839","-100.0","-100.0","6.926","7.416","-100.0"
"2.0","0.0","244","0.0","32.094","16.919","14.935","-0.082","3.505","8.471","8.798","18.089","26.019","16.933","19.77","-100.0","6.847","7.416","-100.0"
"2.0","0.0","245","0.0","32.257","17.154","14.799","-0.001","3.573","8.515","8.948","18.151","26.169","16.651","19.444","-100.0","7.032","7.416","-100.0"
"2.0","0.0","246","0.0","32.419","17.041","14.603","-0.148","3.477","8.441","9.054","18.17","25.857","16.808","19.882","-100.0","6.882","7.357","-100.0"
"2.0","0.0","247","0.0","-100.0","16.844","14.74","-0.038","3.543","8.353","8.913","18.189","-100.0","16.867","-100.0","-100.0","6.879","7.252","-100.0"
"2.0","0.0","248","0.0","32.569","17.029","14.76","-0.035","3.505","8.705","8.913","18.289","26.007","16.72","19.291","-100.0","6.957","7.322","-100.0"
"2.0","0.0","249","0.0","32.419","16.991","14.525","-0.038","3.479","8.529","9.016","18.292","25.845","16.798","19.526","-100.0","6.913","7.416","-100.0"
"2.0","0.0","250","1.0","-100.0","17.032","17.128","-0.11","4.618","8.529","10.172","18.195","25.695","15.901","23.52","-100.0","7.588","7.299","-100.0"
"2.0","0.0","251","1.0","35.082","17.066","18.021","-0.073","4.148","8.705","9.823","17.423","27.255","15.986","22.569","-100.0","7.423","7.24","-100.0"
"2.0","0.0","252","1.0","34.76","16.954","18.256","0.036","3.951","8.549","9.752","17.339","27.729","15.901","23.276","-100.0","7.51","7.299","-100.0"
"2.0","0.0","253","1.0","34.77","17.154","18.256","0.001","4.108","8.49","9.729","17.111","27.26","15.939","23.032","-100.0","7.588","7.142","-100.0"
"2.0","0.0","254","1.0","34.594","16.954","18.241","0.001","4.014","8.529","9.731","17.355","27.495","15.976","23.357","-100.0","7.51","7.182","-100.0"
"2.0","0.0","255","1.0","-100.0","17.073","18.153","0.001","3.911","8.427","9.729","17.289","-100.0","16.051","22.338","-100.0","7.466","7.24","-100.0"
"2.0","0.0","256","1.0","34.92","17.154","18.475","0.039","3.945","8.568","9.816","17.104","27.963","15.911","22.582","-100.0","7.582","7.279","-100.0"
"2.0","0.0","257","1.0","-100.0","16.991","18.153","0.001","4.02","8.49","9.872","17.314","-100.0","16.192","-100.0","-100.0","7.501","7.26","-100.0"
"2.0","0.0","258","1.0","34.92","17.151","18.358","-0.123","4.104","8.256","9.846","17.355","27.729","15.867","22.807","-100.0","7.46","7.26","-100.0"
"2.0","0.0","259","1.0","34.77","17.119","18.197","-0.004","4.07","8.49","9.755","17.101","-100.0","15.901","22.894","-100.0","7.544","7.299","-100.0"
"2.0","0.0","260","1.0","34.757","17.029","18.314","0.001","4.295","8.471","9.873","17.414","-100.0","16.048","-100.0","-100.0","7.473","7.318","-100.0"
"2.0","0.0","261","1.0","34.77","17.116","17.963","0.114","4.067","8.392","9.759","17.326","27.963","15.789","24.132","-100.0","7.504","7.396","-100.0"
"2.0","0.0","262","1.0","34.594","17.029","18.139","-0.035","4.139","8.5","9.783","17.276","27.42","15.976","23.52","-100.0","7.548","7.26","-100.0"
"2.0","0.0","263","1.0","34.607","17.069","18.139","-0.035","4.176","8.607","9.75","17.033","27.026","16.017","22.882","-100.0","7.588","7.318","-100.0"
"2.0","0.0","264","1.0","-100.0","-100.0","18.197","-0.085","4.301","8.431","9.759","17.383","-100.0","16.095","-100.0","-100.0","7.548","7.279","-100.0"
"2.0","0.0","265","1.0","34.92","17.197","18.241","-0.082","4.139","8.334","9.703","17.155","27.148","15.901","22.419","-100.0","7.538","7.201","-100.0"
"2.0","0.0","266","1.0","34.92","17.154","-100.0","-0.032","4.026","8.529","9.726","17.111","26.944","15.904","23.051","-100.0","7.62","7.123","-100.0"
"2.0","0.0","267","1.0","-100.0","17.079","18.27","0.076","4.067","8.432","9.752","17.114","-100.0","15.976","23.357","-100.0","7.469","7.396","-100.0"
"2.0","0.0","268","1.0","34.907","17.116","18.124","0.076","3.989","8.515","9.848","17.076","26.904","15.864","23.982","-100.0","7.528","7.357","-100.0"
"2.0","0.0","269","1.0","34.444","17.076","18.388","-0.082","3.989","8.49","9.835","16.992","26.782","15.939","22.882","-100.0","7.523","7.279","-100.0"
"2.0","0.0","270","1.0","34.607","17.148","18.241","-0.035","4.058","8.588","9.731","17.289","-100.0","15.939","-100.0","-100.0","7.507","7.142","-100.0"
"2.0","0.0","271","1.0","34.907","16.991","18.3","-0.045","3.992","8.412","9.752","17.376","27.373","15.864","23.194","-100.0","7.5","7.182","-100.0"
"2.0","0.0","272","1.0","34.607","17.154","18.27","-0.123","4.173","8.49","9.759","17.101","27.382","15.97","22.582","-100.0","7.569","7.377","-100.0"
"2.0","0.0","273","1.0","34.92","17.041","18.241","-0.073","4.051","8.392","9.811","17.376","27.851","16.126","23.82","-100.0","7.568","7.435","-100.0"
"2.0","0.0","274","1.0","-100.0","17.029","18.373","-0.004","4.061","8.529","9.764","17.414","27.251","15.864","23.832","-100.0","7.498","7.24","-100.0"
"2.0","0.0","275","1.0","34.92","17.076","18.153","0.001","4.064","8.5","9.787","17.383","27.72","15.97","22.882","-100.0","7.528","7.396","-100.0"
"2.0","0.0","276","1.0","34.607","16.957","18.241","0.033","4.02","8.573","9.673","17.108","27.851","16.117","23.344","-100.0","7.51","7.318","-100.0"
"2.0","0.0","277","1.0","-100.0","17.188","18.314","-0.04","4.101","8.392","9.792","17.07","-100.0","16.023","-100.0","-100.0","7.505","7.279","-100.0"
"2.0","0.0","278","1.0","34.92","17.151","18.373","0.001","4.051","8.588","9.759","17.336","27.107","15.864","22.563","-100.0","7.533","7.26","-100.0"
"2.0","0.0","279","1.0","34.282","17.073","18.3","0.001","4.248","8.47","9.907","17.151","27.026","15.826","22.894","-100.0","7.404","7.338","-100.0"
"2.0","0.0","280","1.0","35.107","17.038","18.329","0.114","4.02","8.49","9.792","17.22","27.26","15.826","-100.0","-100.0","7.494","7.377","-100.0"
"2.0","0.0","281","1.0","34.92","17.076","18.358","0.076","3.989","8.588","9.757","17.392","27.026","15.973","23.194","-100.0","7.513","7.045","-100.0"
"2.0","0.0","282","1.0","34.757","17.079","18.095","0.114","4.067","8.392","9.755","17.179","27.851","15.826","22.407","-100.0","7.544","7.279","-100.0"
"2.0","0.0","283","1.0","34.92","17.116","18.08","-0.073","4.101","8.392","9.733","17.414","27.27","15.789","22.732","-100.0","7.541","7.377","-100.0"
"2.0","0.0","284","1.0","-100.0","17.082","18.446","0.001","4.301","8.373","9.759","17.311","-100.0","16.014","-100.0","-100.0","7.596","7.377","-100.0"
"2.0","0.0","285","1.0","34.413","17.079","18.241","-0.004","4.178","8.49","9.764","17.433","27.257","15.789","22.894","-100.0","7.632","7.338","-100.0"
"2.0","0.0","286","1.0","35.07","17.11","18.373","-0.041","4.211","8.51","9.816","17.108","-100.0","15.864","23.194","-100.0","7.551","7.299","-100.0"
"2.0","0.0","287","1.0","-100.0","17.107","18.212","-0.035","4.026","8.549","9.785","17.192","-100.0","16.126","-100.0","-100.0","7.501","7.221","-100.0"
"2.0","0.0","288","1.0","34.92","17.107","18.388","0.039","4.054","8.392","9.694","17.27","28.076","16.089","23.357","-100.0","7.507","7.221","-100.0"
"2.0","0.0","289","1.0","35.07","17.151","18.08","-0.035","4.098","8.549","9.724","17.155","27.026","15.976","23.207","-100.0","7.513","7.24","-100.0"
"2.0","0.0","290","1.0","35.07","17.079","18.119","-0.041","4.136","8.568","9.701","17.326","27.729","15.976","-100.0","-100.0","7.585","7.279","-100.0"
"2.0","0.0","291","1.0","34.76","17.151","18.3","0.076","4.02","8.607","9.726","17.379","27.495","16.042","23.051","-100.0","7.504","7.142","-100.0"
"2.0","0.0","292","1.0","35.229","17.116","18.388","0.036","4.098","8.529","9.78","17.47","27.894","15.864","23.194","-100.0","7.569","7.299","-100.0"
